STREAM,DATE,STATION,REP,#GRIDS,ACENTR,BAETIS,DIPHAG,DRUDOD,DRUGRACOL,EPHEM,SERRAT,CINYGM,EPEORUS,RHITHR,PARALE,AMELT,HEPTAG,AMPHIN,CAPNIA,PRO/POD,ZAPADA,TAENIO,ALLOPE,SUWALL,SWELTSA,CLAASS,SKWALA,HESPERO,CHLORO,ISOPERLA,TRISIG,PARALEU,LEUCSP,PERLOD,EUCAPN,MEGSIG,DIUKNO,DODSII,UTACAP,BRACHY,MICRAS,ARCGRA,HYDROPS,LEPIDO,GLOSSO,RHYACOP,ALLOYM,NEOTRH,HYDROPT,LIMNEPH,CHIRON,TANYTA,ORTHOC,TANYPO,DIAMES,CHIROD,ATHERIX,BEZZIA,CLINOC,CHELIF,CERATO,PERICO,SIMULD,ANTOCH,DICRAN,HEXATO,TIPULA,HESPER,NEOPLA,WIEDEM,BIBIOC,RHABDO,PROTAN,EMPIDID,HEMERO,LIMNOP,ORMOSIA,DEUTERO,MUSCID,HETCOR,NARPUS,ZAITZE,HYDRAC,DYTISC,OLIGOC,POLYCE,NEMATO,COLLUM,ISOPOD,PETROPH,,Total,Taxa,EPT Total,EPT Rich,Avg Total ,Avg Taxa Rich,Avg EPT Total,Avg EPT Rich,,,,,,,,,,
NFCC,5/3/14,USGS GAUGE STATION,5,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,17,6,5,2,7,3,1,1,,,,,,,,,,
NFCC,5/3/14,CONFLUENCE,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,2,8,1,,,,,,,,,,,,,,
NFCC,5/3/14,CONFLUENCE,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,17,5,8,2,,,,,,,,,,,,,,
NFCC,5/3/14,CONFLUENCE,3,24,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,32,0,0,0,0,0,0,0,0,1,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,127,13,70,6,,,,,,,,,,,,,,
NFCC,5/3/14,CONFLUENCE,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,2,20,1,,,,,,,,,,,,,,
NFCC,5/3/14,CONFLUENCE,5,24,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,28,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,75,12,45,7,51,7,30,3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFCC,10/5/14,UPPER REFERENCE,1,21,2,138,1,10,0,2,0,0,0,6,2,1,0,0,8,5,25,26,0,0,5,0,0,0,0,3,0,0,0,0,7,2,0,0,0,0,0,3,0,2,0,30,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,1,0,1,0,0,0,0,0,,355,28,280,19,,,,,,,,,,,,,,
NFCC,10/5/14,UPPER REFERENCE,2,17,0,193,1,16,0,3,0,0,0,18,0,1,0,0,13,31,14,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,14,0,0,0,0,0,7,21,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,13,0,3,0,0,0,0,0,,486,21,342,14,,,,,,,,,,,,,,
NFCC,10/5/14,UPPER REFERENCE,3,17,0,130,1,11,0,0,1,0,6,3,4,0,0,0,3,32,97,24,0,0,17,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,1,0,18,0,27,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,4,0,0,0,0,0,0,0,,439,25,384,18,,,,,,,,,,,,,,
NFCC,10/5/14,UPPER REFERENCE,4,18,0,209,0,27,0,0,0,0,0,3,0,0,0,0,5,11,5,21,0,0,4,0,0,0,0,1,0,0,0,0,7,4,0,0,0,0,1,9,0,0,0,33,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,,413,19,341,14,,,,,,,,,,,,,,
NFCC,10/5/14,UPPER REFERENCE,5,17,1,150,1,0,0,1,0,0,3,4,0,0,0,0,6,10,41,44,0,0,20,0,0,0,0,1,0,0,0,0,13,1,0,0,0,0,1,3,0,1,0,44,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,17,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,,416,24,346,18,422,23,339,17,,,,,,,,,,
NFCC,10/5/14,PUMPHOUSE,1,24,2,107,0,5,0,2,0,0,0,2,0,2,0,0,3,7,4,10,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,15,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,88,0,0,0,0,0,1,0,0,0,0,,295,23,178,14,,,,,,,,,,,,,,
NFCC,10/5/14,PUMPHOUSE,2,19,0,120,0,4,0,0,0,0,3,9,0,0,0,0,11,1,1,73,0,0,15,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,1,3,0,0,0,37,0,0,0,0,0,8,1,11,0,0,0,0,0,0,0,11,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1,0,0,0,0,0,0,0,,413,22,317,14,,,,,,,,,,,,,,
NFCC,10/5/14,PUMPHOUSE,3,24,0,53,0,1,0,0,0,0,0,1,0,0,0,0,4,2,1,22,0,0,9,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,,134,16,105,12,,,,,,,,,,,,,,
NFCC,10/5/14,PUMPHOUSE,4,20,2,142,0,1,0,2,0,0,0,2,0,0,0,0,2,16,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,10,1,0,0,0,0,1,14,0,0,0,0,0,0,0,0,10,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,103,2,0,4,0,7,0,0,0,0,0,,353,22,199,13,,,,,,,,,,,,,,
NFCC,10/5/14,PUMPHOUSE,5,24,1,19,0,2,0,0,0,0,2,1,4,0,0,0,0,3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,,92,17,54,11,257,20,171,13,,,,,,,,,,
NFCC,10/5/14,RIVERA,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,,,,,,,,,,,,,,
NFCC,10/5/14,RIVERA,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2,5,1,,,,,,,,,,,,,,
NFCC,10/5/14,RIVERA,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,4,2,,,,,,,,,,,,,,
NFCC,10/5/14,RIVERA,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,,,,,,,,,,,,,,
NFCC,10/5/14,RIVERA,5,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,2,1,3,1,3,1,,,,,,,,,,
NFCC,10/5/14,ABOVE RUSSEL,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,,,,,,,,,,,,,,
NFCC,10/5/14,ABOVE RUSSEL,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,,,,,,,,,,,,,,
NFCC,10/5/14,ABOVE RUSSEL,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,6,6,4,4,,,,,,,,,,,,,,
NFCC,10/5/14,ABOVE RUSSEL,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,3,2,,,,,,,,,,,,,,
NFCC,10/5/14,ABOVE RUSSEL,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,2,2,,,,,,,,,,
NFCC,10/5/14,USGS GAUGE STATION,1,24,0,168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,0,1,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225,12,203,7,,,,,,,,,,,,,,
NFCC,10/5/14,USGS GAUGE STATION,2,24,0,163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,193,7,178,4,,,,,,,,,,,,,,
NFCC,10/5/14,USGS GAUGE STATION,3,24,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,219,6,211,4,,,,,,,,,,,,,,
NFCC,10/5/14,USGS GAUGE STATION,4,24,0,251,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,,298,10,269,6,,,,,,,,,,,,,,
NFCC,10/5/14,USGS GAUGE STATION,5,24,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,116,4,115,3,210,8,195,5,,,,,,,,,,
NFCC,10/5/14,CONFLUENCE,1,14,9,231,0,0,0,2,0,0,3,5,0,0,0,0,58,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,159,5,0,7,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,,521,15,487,12,,,,,,,,,,,,,,
NFCC,10/5/14,CONFLUENCE,2,24,3,169,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,5,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,235,13,205,9,,,,,,,,,,,,,,
NFCC,10/5/14,CONFLUENCE,3,6,16,488,0,4,0,0,4,0,0,20,0,0,0,0,92,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,476,0,0,8,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,1236,15,1140,11,,,,,,,,,,,,,,
NFCC,10/5/14,CONFLUENCE,4,15,11,315,0,3,0,0,0,0,2,0,0,0,0,0,5,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,77,2,0,5,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,,461,18,430,12,,,,,,,,,,,,,,
NFCC,10/5/14,CONFLUENCE,5,19,11,236,0,4,0,0,0,0,0,4,0,0,0,0,11,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,0,5,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,408,13,375,10,572,15,527,11,,,,,,,,,,
NFCC,10/5/14,CC MAIN ABOVE NFCC,1,24,6,103,0,1,0,0,0,0,3,14,0,0,0,0,18,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,191,15,165,11,,,,,,,,,,,,,,
NFCC,10/5/14,CC MAIN ABOVE NFCC,2,24,3,97,0,1,0,0,0,0,1,8,0,0,0,0,28,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,27,0,0,3,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,215,15,178,12,,,,,,,,,,,,,,
NFCC,10/5/14,CC MAIN ABOVE NFCC,3,12,22,336,0,0,0,0,0,0,4,14,0,0,0,0,72,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,10,86,0,0,16,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,640,16,576,12,,,,,,,,,,,,,,
NFCC,10/5/14,CC MAIN ABOVE NFCC,4,24,12,164,0,0,0,0,0,0,1,4,0,0,0,0,16,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,5,31,0,0,7,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,284,19,250,12,348,16,309,11,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFCC,5/3/15,UPPER REFERENCE,1,24,0,100,0,0,0,0,4,1,3,0,0,0,0,0,1,17,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,5,82,0,4,0,0,1,0,0,0,4,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,,280,21,142,10,,,,,,,,,,,,,,
NFCC,5/3/15,UPPER REFERENCE,2,24,0,57,0,0,0,0,2,0,12,0,0,0,0,0,0,9,4,1,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,4,39,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,,174,17,113,10,,,,,,,,,,,,,,
NFCC,5/3/15,UPPER REFERENCE,3,24,0,21,0,1,3,0,1,0,12,1,0,0,0,0,0,6,0,5,0,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,39,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,,139,18,82,11,,,,,,,,,,,,,,
NFCC,5/3/15,UPPER REFERENCE,4,24,0,68,0,2,2,0,0,0,4,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,,155,16,114,9,,,,,,,,,,,,,,
NFCC,5/3/15,UPPER REFERENCE,5,24,0,39,0,2,1,0,1,2,39,1,0,0,0,3,0,17,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,4,21,0,0,0,0,1,0,0,0,4,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,1,0,0,0,0,,200,24,138,14,190,19,118,11,,,,,,,,,,
NFCC,5/3/15,PUMPHOUSE,1,24,0,39,0,0,3,0,2,0,36,0,0,0,0,6,0,44,5,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,36,32,1,3,0,0,3,0,0,0,4,12,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,,257,25,158,13,,,,,,,,,,,,,,
NFCC,5/3/15,PUMPHOUSE,2,24,0,76,0,4,3,0,4,0,33,0,1,0,0,0,0,54,3,3,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,1,10,53,0,0,0,0,2,0,0,0,1,21,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,,328,23,214,13,,,,,,,,,,,,,,
NFCC,5/3/15,PUMPHOUSE,3,24,0,65,0,1,6,0,0,1,32,0,0,0,0,2,0,15,2,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,14,45,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,,219,21,140,14,,,,,,,,,,,,,,
NFCC,5/3/15,PUMPHOUSE,4,24,0,65,0,0,1,0,0,1,55,1,0,0,0,0,0,19,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14,0,1,0,0,0,4,10,0,1,0,0,1,0,0,0,8,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,26,0,0,0,0,0,,258,23,168,13,,,,,,,,,,,,,,
NFCC,5/3/15,PUMPHOUSE,5,24,0,52,1,2,0,0,1,1,37,0,0,0,0,2,0,36,0,4,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,13,0,0,0,0,1,13,28,0,0,0,0,0,0,0,0,21,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,,246,25,171,14,262,23,170,13,,,,,,,,,,
NFCC,5/3/15,RIVERA,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,1,1,,,,,,,,,,,,,,
NFCC,5/3/15,RIVERA,2,24,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,20,7,7,2,,,,,,,,,,,,,,
NFCC,5/3/15,RIVERA,3,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,20,7,2,1,,,,,,,,,,,,,,
NFCC,5/3/15,RIVERA,4,24,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,6,8,3,,,,,,,,,,,,,,
NFCC,5/3/15,RIVERA,5,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,14,5,2,1,14,6,4,2,,,,,,,,,,
NFCC,5/3/15,ABOVE RUSSEL,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,5,3,0,0,,,,,,,,,,,,,,
NFCC,5/3/15,ABOVE RUSSEL,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,6,3,0,0,,,,,,,,,,,,,,
NFCC,5/3/15,ABOVE RUSSEL,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,,,,,,,,,,,
NFCC,5/3/15,ABOVE RUSSEL,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,0,0,,,,,,,,,,,,,,
